29,47,15,21,39,22,28,57,27,20
29,39,45,42,40,32,14,59,9,4
51,21,34,57,9,11,27,39,1,15
39,51,40,9,49,22,13,57,34,42
57,47,29,51,16,28,42,40,22,14
11,42,15,21,1,22,27,49,28,9
25,1,15,29,59,40,5,11,16,4
22,29,28,57,42,27,49,51,11,9
6,21,1,24,51,22,15,25,41,45
15,1,29,59,51,42,20,22,34,11
5,1,39,49,16,13,9,51,42,47
6,29,28,20,57,11,59,21,42,40
21,45,43,34,42,5,9,47,25,1
20,29,6,51,42,59,22,21,43,47
29,47,51,13,14,49,42,40,24,16
13,51,57,40,29,59,15,6,28,11
29,34,6,51,59,42,21,4,52,45
15,5,51,1,21,16,42,14,52,4
21,45,28,49,11,13,22,39,40,20
51,21,28,47,11,1,5,9,39,13
51,59,11,9,42,29,45,16,57,52
16,11,47,51,9,49,15,6,28,22
20,28,21,27,39,47,57,49,15,6
45,34,21,43,28,1,39,22,27,24
59,49,34,25,20,40,21,52,4,57
13,29,14,41,6,16,9,30,42,25
5,24,39,22,34,29,57,20,40,11
16,21,20,34,39,6,28,29,51,5
16,45,42,40,51,22,43,6,59,20
22,28,6,40,13,15,42,20,59,14
1,24,59,6,40,51,11,16,42,34
1,29,51,59,45,15,40,43,14,57
1,34,20,6,5,49,57,24,42,13
47,40,11,57,22,52,4,24,34,1
21,5,51,32,28,1,57,43,39,42
39,22,13,21,27,57,11,1,45,49
9,40,39,42,22,49,28,47,6,51
5,15,40,20,45,51,47,14,27,13
22,32,5,51,40,59,14,30,18,49
9,47,29,34,57,51,5,39,15,6
15,14,20,6,40,45,51,59,43,29
42,49,39,34,16,15,24,29,22,6
29,6,34,1,28,22,39,42,40,20
29,1,40,22,49,16,13,57,5,9
1,28,45,16,29,15,5,27,32,22
51,5,29,9,22,32,39,24,13,59
11,15,1,28,22,13,49,43,42,6
59,6,21,39,49,51,1,11,34,29
39,22,21,47,29,6,49,15,27,5
1,20,21,47,49,6,43,22,28,11
28,25,29,40,42,47,13,30,14,6
39,9,22,47,11,15,4,52,5,45
29,16,22,47,15,49,9,1,57,24
51,15,29,5,9,11,47,49,22,57
42,28,39,29,32,45,51,22,11,6
39,28,15,49,57,47,27,43,42,1
51,49,29,22,5,11,32,57,9,47
22,39,51,49,1,42,6,15,20,16
40,28,1,14,21,45,20,29,57,51
42,40,14,6,29,57,13,15,16,39
43,28,42,57,21,51,39,1,34,22
34,24,20,25,57,40,22,21,29,45
20,47,13,11,16,24,43,42,21,6
20,15,25,29,6,42,13,51,40,32
34,40,29,28,22,14,49,6,5,16
42,24,34,51,29,47,6,40,45,11
28,40,6,1,24,57,29,9,34,51
1,5,11,9,20,42,24,45,47,30
15,40,6,43,5,20,39,51,45,21
15,42,40,13,14,52,4,45,16,39
40,5,14,39,9,25,20,24,59,34
42,49,40,28,59,5,45,51,9,47
21,1,32,6,29,43,16,42,13,45
21,43,29,42,45,11,32,47,9,40
51,59,49,15,40,34,1,21,47,28
28,29,22,42,34,15,47,45,21,11
49,39,28,51,1,42,57,40,6,29
6,22,1,59,15,29,11,45,5,42
11,42,51,9,22,5,59,21,28,24
21,59,29,57,47,28,24,39,20,42
1,21,40,15,13,57,59,14,6,5
15,5,22,40,28,49,9,6,57,14
29,5,11,16,27,15,40,51,59,13
29,24,39,21,42,6,15,22,47,49
20,1,40,27,51,15,45,43,6,32
13,39,47,1,43,15,22,49,16,21
21,28,22,1,16,32,57,39,59,13
40,11,9,42,51,1,34,59,14,52
13,29,22,34,59,9,14,16,45,11
22,20,11,1,14,9,40,16,15,42
51,42,22,29,21,34,1,20,40,11
59,39,42,40,45,22,29,9,21,6
1,6,15,21,28,16,22,47,20,42
47,51,5,39,11,6,45,1,16,28
6,21,42,24,15,49,20,47,11,29
51,21,9,15,43,49,28,1,20,13
1,24,11,52,4,22,21,29,45,47
40,39,16,15,57,14,28,47,59,9
9,49,24,34,29,16,15,21,30,40
9,29,11,27,4,52,20,13,47,49
