65,15,38,31,30,29,40,58,5,19
50,12,22,24,8,58,38,29,1,3
49,53,65,61,38,58,31,52,33,28
65,38,3,12,15,23,63,43,29,58
62,65,61,38,58,50,31,33,22,29
30,49,15,40,28,27,26,25,16,23
30,49,5,3,15,23,19,20,21,22
62,45,6,50,29,43,15,52,8,24
30,45,49,32,15,40,24,27,26,25
62,58,38,50,31,4,65,29,28,59
30,49,40,15,45,2,17,28,27,26
30,15,37,49,28,4,18,29,27,2
30,49,33,7,6,40,58,23,19,20
30,34,22,29,50,28,7,11,8,58
30,65,38,40,15,6,2,19,29,28
30,45,49,15,40,20,59,58,33,18
65,38,49,29,31,28,22,3,18,27
45,12,48,30,40,49,15,33,10,8
30,49,9,58,15,17,29,28,27,26
12,52,61,38,58,49,65,28,29,7
30,49,45,15,33,40,5,2,29,28
65,38,49,61,29,58,24,4,17,28
65,12,38,49,21,29,28,33,58,57
6,49,30,15,31,5,19,2,29,28
30,58,37,5,7,11,22,40,28,27
30,5,15,55,32,49,40,4,18,2
30,49,40,28,15,45,27,26,25,24
62,6,30,17,65,16,38,15,4,3
30,33,22,15,58,7,19,4,2,29
30,5,6,49,15,21,23,19,20,22
30,49,45,15,3,58,59,40,21,18
30,5,6,20,7,37,21,38,24,22
30,65,15,38,45,44,3,7,26,25
62,30,50,4,24,8,3,19,58,28
62,65,60,4,22,38,33,24,29,8
62,65,38,22,4,50,58,24,23,32
30,15,40,49,45,4,18,28,27,26
62,65,38,50,4,58,43,24,29,59
30,22,49,15,28,18,19,20,21,24
53,61,38,49,28,58,59,17,18,19
30,6,52,49,7,28,4,17,29,27
34,28,50,33,29,8,38,12,65,58
30,50,15,24,19,22,32,8,3,29
62,22,4,12,54,33,65,38,31,24
65,38,63,23,58,34,29,19,5,28
65,30,38,3,7,2,49,42,29,28
30,65,6,38,3,52,15,23,20,21
62,30,50,45,22,24,15,32,40,8
30,15,65,38,45,40,3,19,29,28
12,49,38,29,34,58,22,19,20,21
30,45,5,15,49,40,48,58,3,25
30,49,4,9,15,3,19,29,28,27
30,65,63,38,44,15,62,3,45,2
65,52,38,61,3,58,43,15,44,23
9,4,50,22,38,58,49,28,3,19
65,38,3,44,49,58,63,43,4,27
65,61,38,49,29,28,59,58,46,17
62,30,45,15,4,40,22,33,24,50
30,7,33,53,58,54,22,5,19,27
7,30,58,15,20,29,25,28,27,26
65,44,38,12,15,58,3,29,49,28
30,45,15,49,28,4,18,29,27,26
4,30,45,15,48,40,58,59,21,18
62,30,15,44,20,38,40,7,21,22
30,6,45,58,49,15,34,24,59,19
62,50,61,24,8,38,22,58,3,28
30,49,40,15,37,28,2,17,27,26
65,12,38,3,15,58,31,63,29,49
30,32,49,5,7,15,40,23,20,21
30,58,15,7,21,40,6,3,18,29
6,30,22,58,15,45,40,11,49,19
12,7,44,11,58,15,48,45,38,24
65,49,38,28,58,31,10,46,25,6
6,51,15,45,7,24,40,48,25,17
50,22,65,12,38,3,46,49,58,28
65,38,49,61,58,12,39,32,22,19
30,45,40,62,22,15,50,24,32,8
11,52,38,22,58,61,31,43,20,21
30,49,15,45,32,40,26,25,24,23
30,49,45,15,5,40,2,18,28,27
30,37,50,15,32,38,4,65,3,12
65,38,58,53,49,32,57,34,18,17
53,63,12,49,38,58,52,31,33,28
65,38,50,12,24,29,43,19,8,49
30,15,49,40,28,3,4,29,27,26
30,49,28,16,29,27,26,25,24,23
30,9,37,58,15,7,40,33,6,8
65,12,38,49,21,43,28,29,19,20
30,32,49,39,29,28,27,26,25,17
30,4,65,38,51,62,44,3,15,28
49,65,38,53,22,58,28,29,59,6
12,61,52,38,49,58,32,28,57,18
65,49,51,38,28,58,63,31,59,29
30,38,6,45,15,24,40,26,25,27
65,38,49,58,29,61,28,4,17,27
61,30,12,38,42,39,58,44,52,24
65,61,12,9,33,58,38,59,16,28
57,30,22,40,15,58,34,24,26,25
30,6,32,15,49,40,24,29,26,25
30,52,42,45,40,15,3,6,65,20
