40,34,59,29,27,9,1,57,18,30
29,51,28,57,45,39,27,34,9,15
29,42,40,59,20,34,57,11,18,25
47,14,57,20,40,24,28,6,1,52
29,39,1,51,4,45,11,28,57,49
40,51,57,45,18,20,42,4,59,27
5,32,51,6,46,34,29,1,11,27
22,59,42,40,9,13,39,28,51,11
29,45,46,52,1,24,11,57,14,35
25,42,20,51,57,34,28,41,4,16
59,42,57,28,1,16,11,45,51,39
29,39,42,47,1,27,4,52,28,57
51,34,29,39,28,9,27,43,15,59
24,49,51,59,52,4,1,9,34,44
30,9,34,16,39,57,28,45,43,47
40,14,17,46,20,51,6,59,42,4
17,42,1,24,25,45,57,52,28,20
42,29,51,24,59,11,1,39,25,35
46,34,47,59,17,24,51,16,1,4
39,29,4,25,40,28,14,45,18,35
14,39,29,25,11,1,28,57,49,52
22,4,9,39,14,6,42,30,16,24
47,59,40,52,51,29,1,25,9,57
16,18,52,11,27,24,35,57,15,59
39,42,11,4,28,29,25,59,45,43
22,51,29,16,24,42,6,9,30,28
29,34,27,52,11,56,22,30,25,1
16,6,22,14,4,1,25,43,51,11
57,28,1,51,59,25,42,11,27,26
49,47,13,28,29,57,11,45,1,40
40,29,59,20,34,51,45,28,32,4
44,42,14,13,46,32,17,34,47,25
46,20,24,4,6,28,5,52,40,44
29,40,52,42,18,16,47,35,25,56
34,29,51,27,30,28,25,57,6,11
28,4,29,20,1,39,42,45,57,35
39,24,20,28,4,29,57,32,16,9
34,25,57,27,4,29,56,46,28,51
4,57,29,24,28,9,45,6,39,25
5,21,15,6,52,40,59,13,34,18
51,34,27,59,56,57,29,1,52,35
51,28,11,4,13,49,45,25,47,42
22,16,57,28,52,43,15,45,59,1
16,57,29,49,27,25,28,59,30,18
40,14,51,46,1,29,42,28,57,9
45,25,42,11,1,57,59,43,29,4
22,16,29,49,25,4,11,41,57,42
51,29,39,40,6,52,59,57,27,25
16,22,6,29,28,51,4,45,40,11
29,34,46,59,27,57,11,25,52,56
44,34,40,20,17,29,46,47,25,42
22,14,24,29,4,51,42,47,1,57
29,14,41,57,52,6,30,59,47,18
6,24,29,28,45,57,18,39,16,9
29,46,47,4,40,57,27,51,1,34
29,51,27,57,34,40,56,42,11,24
1,51,42,45,57,4,47,28,11,6
51,4,27,11,28,56,25,29,16,9
34,29,13,44,25,24,51,4,57,47
51,34,29,45,11,42,27,13,28,52
51,42,25,9,40,57,28,59,27,4
29,14,59,42,34,25,40,18,30,11
51,29,1,42,34,40,11,4,27,49
29,57,20,45,25,11,52,1,28,30
28,57,40,1,59,42,16,47,30,4
22,47,40,29,57,16,59,27,51,49
49,39,9,42,45,43,15,40,1,25
34,13,25,30,41,4,27,39,1,6
51,25,42,28,57,18,52,45,41,35
9,4,47,42,1,45,29,32,46,30
39,52,34,51,24,1,49,6,25,40
45,46,57,4,52,11,20,59,29,47
39,11,4,47,24,9,18,1,30,28
21,20,47,25,40,24,1,52,49,28
9,34,59,42,49,30,11,51,57,52
21,6,1,47,5,40,52,46,4,45
29,45,42,47,57,24,4,25,28,1
47,29,20,24,9,11,57,59,25,42
4,1,24,57,45,11,52,39,6,41
14,47,39,9,34,25,6,1,13,41
45,15,22,4,11,18,27,28,40,35
47,40,1,4,52,13,29,9,45,6
57,24,13,28,29,40,9,22,16,1
29,9,24,47,13,51,4,15,34,28
29,34,42,57,28,27,11,45,24,1
29,9,13,51,15,40,25,6,30,56
32,20,47,52,51,42,40,13,45,43
51,29,16,57,6,20,52,59,11,1
51,4,29,11,49,59,57,30,25,28
29,9,24,22,52,11,45,28,49,42
34,27,40,28,32,57,11,15,43,52
29,34,27,51,11,42,56,9,1,25
29,47,40,39,56,25,57,34,11,45
29,47,15,43,42,40,1,20,28,51
57,1,51,28,41,45,30,42,11,34
15,43,45,28,39,4,29,25,42,51
20,24,42,43,15,45,28,29,51,11
9,29,30,20,51,49,4,40,22,27
29,51,57,9,28,25,18,27,39,56
34,29,59,45,25,27,11,18,16,40
